time,canton,category,value
2018-08-26,gr,grocery_shopping,0
2018-09-02,gr,grocery_shopping,0
2018-09-09,gr,grocery_shopping,0
2018-09-16,gr,grocery_shopping,0
2018-09-23,gr,grocery_shopping,0
2018-09-30,gr,grocery_shopping,0
2018-10-07,gr,grocery_shopping,0
2018-10-14,gr,grocery_shopping,0
2018-10-21,gr,grocery_shopping,0.0012648632580261594
2018-10-28,gr,grocery_shopping,0
2018-11-04,gr,grocery_shopping,0
2018-11-11,gr,grocery_shopping,0
2018-11-18,gr,grocery_shopping,0
2018-11-25,gr,grocery_shopping,0
2018-12-02,gr,grocery_shopping,0
2018-12-09,gr,grocery_shopping,0
2018-12-16,gr,grocery_shopping,0
2018-12-23,gr,grocery_shopping,0
2018-12-30,gr,grocery_shopping,0
2019-01-06,gr,grocery_shopping,0
2019-01-13,gr,grocery_shopping,0
2019-01-20,gr,grocery_shopping,0.001897294887039239
2019-01-27,gr,grocery_shopping,0
2019-02-03,gr,grocery_shopping,0
2019-02-10,gr,grocery_shopping,0
2019-02-17,gr,grocery_shopping,0
2019-02-24,gr,grocery_shopping,0
2019-03-03,gr,grocery_shopping,0
2019-03-10,gr,grocery_shopping,0
2019-03-17,gr,grocery_shopping,0
2019-03-24,gr,grocery_shopping,0
2019-03-31,gr,grocery_shopping,0
2019-04-07,gr,grocery_shopping,0
2019-04-14,gr,grocery_shopping,0
2019-04-21,gr,grocery_shopping,0
2019-04-28,gr,grocery_shopping,0
2019-05-05,gr,grocery_shopping,0
2019-05-12,gr,grocery_shopping,0
2019-05-19,gr,grocery_shopping,0
2019-05-26,gr,grocery_shopping,0
2019-06-02,gr,grocery_shopping,0
2019-06-09,gr,grocery_shopping,0
2019-06-16,gr,grocery_shopping,0
2019-06-23,gr,grocery_shopping,0
2019-06-30,gr,grocery_shopping,0
2019-07-07,gr,grocery_shopping,0
2019-07-14,gr,grocery_shopping,0
2019-07-21,gr,grocery_shopping,0
2019-07-28,gr,grocery_shopping,0
2019-08-04,gr,grocery_shopping,0
2019-08-11,gr,grocery_shopping,0
2019-08-18,gr,grocery_shopping,0
2019-08-25,gr,grocery_shopping,0.001072384066587396
2019-09-01,gr,grocery_shopping,0
2019-09-08,gr,grocery_shopping,0
2019-09-15,gr,grocery_shopping,0
2019-09-22,gr,grocery_shopping,0
2019-09-29,gr,grocery_shopping,0
2019-10-06,gr,grocery_shopping,0
2019-10-13,gr,grocery_shopping,0.00467449464922711
2019-10-20,gr,grocery_shopping,0
2019-10-27,gr,grocery_shopping,0
2019-11-03,gr,grocery_shopping,0.0054994054696789535
2019-11-10,gr,grocery_shopping,0
2019-11-17,gr,grocery_shopping,0
2019-11-24,gr,grocery_shopping,0
2019-12-01,gr,grocery_shopping,8.799048751486325e-4
2019-12-08,gr,grocery_shopping,0
2019-12-15,gr,grocery_shopping,0
2019-12-22,gr,grocery_shopping,0
2019-12-29,gr,grocery_shopping,0
2020-01-05,gr,grocery_shopping,0.0018423008323424496
2020-01-12,gr,grocery_shopping,0
2020-01-19,gr,grocery_shopping,0
2020-01-26,gr,grocery_shopping,0
2020-02-02,gr,grocery_shopping,0
2020-02-09,gr,grocery_shopping,0
2020-02-16,gr,grocery_shopping,0
2020-02-23,gr,grocery_shopping,0
2020-03-01,gr,grocery_shopping,0
2020-03-08,gr,grocery_shopping,0
2020-03-15,gr,grocery_shopping,0
2020-03-22,gr,grocery_shopping,0
2020-03-29,gr,grocery_shopping,0
2020-04-05,gr,grocery_shopping,0
2020-04-12,gr,grocery_shopping,0
2020-04-19,gr,grocery_shopping,0
2020-04-26,gr,grocery_shopping,0.0020622770511296074
2020-05-03,gr,grocery_shopping,0
2020-05-10,gr,grocery_shopping,0
2020-05-17,gr,grocery_shopping,0
2020-05-24,gr,grocery_shopping,0
2020-05-31,gr,grocery_shopping,0
2020-06-07,gr,grocery_shopping,0
2020-06-14,gr,grocery_shopping,0
2020-06-21,gr,grocery_shopping,0.004619500594530321
2020-06-28,gr,grocery_shopping,0
2020-07-05,gr,grocery_shopping,0
2020-07-12,gr,grocery_shopping,0
2020-07-19,gr,grocery_shopping,0
2020-07-26,gr,grocery_shopping,0
2020-08-02,gr,grocery_shopping,0
2020-08-09,gr,grocery_shopping,0.0010998810939357908
2020-08-16,gr,grocery_shopping,0
2020-08-23,gr,grocery_shopping,0
2020-08-30,gr,grocery_shopping,9.074019024970274e-4
2020-09-06,gr,grocery_shopping,0
2020-09-13,gr,grocery_shopping,0.002172265160523187
2020-09-20,gr,grocery_shopping,0.00178730677764566
2020-09-27,gr,grocery_shopping,0.005169441141498216
2020-10-04,gr,grocery_shopping,0
2020-10-11,gr,grocery_shopping,0
2020-10-18,gr,grocery_shopping,0.0051144470868014266
2020-10-25,gr,grocery_shopping,0
2020-11-01,gr,grocery_shopping,0
2020-11-08,gr,grocery_shopping,0
2020-11-15,gr,grocery_shopping,0
2020-11-22,gr,grocery_shopping,0
2020-11-29,gr,grocery_shopping,0
2020-12-06,gr,grocery_shopping,0
2020-12-13,gr,grocery_shopping,0
2020-12-20,gr,grocery_shopping,0
2020-12-27,gr,grocery_shopping,0
2021-01-03,gr,grocery_shopping,0.0010448870392390011
2021-01-10,gr,grocery_shopping,0
2021-01-17,gr,grocery_shopping,0
2021-01-24,gr,grocery_shopping,0
2021-01-31,gr,grocery_shopping,0
2021-02-07,gr,grocery_shopping,0
2021-02-14,gr,grocery_shopping,8.799048751486325e-4
2021-02-21,gr,grocery_shopping,0
2021-02-28,gr,grocery_shopping,0
2021-03-07,gr,grocery_shopping,0
2021-03-14,gr,grocery_shopping,0
2021-03-21,gr,grocery_shopping,0
2021-03-28,gr,grocery_shopping,0
2021-04-04,gr,grocery_shopping,0.0016223246135552913
2021-04-11,gr,grocery_shopping,0
2021-04-18,gr,grocery_shopping,0
2021-04-25,gr,grocery_shopping,0.001292360285374554
2021-05-02,gr,grocery_shopping,0
2021-05-09,gr,grocery_shopping,0
2021-05-16,gr,grocery_shopping,0
2021-05-23,gr,grocery_shopping,0
2021-05-30,gr,grocery_shopping,0
2021-06-06,gr,grocery_shopping,0
2021-06-13,gr,grocery_shopping,0.001292360285374554
2021-06-20,gr,grocery_shopping,0
2021-06-27,gr,grocery_shopping,0
2021-07-04,gr,grocery_shopping,0
2021-07-11,gr,grocery_shopping,0
2021-07-18,gr,grocery_shopping,0
2021-07-25,gr,grocery_shopping,0
2021-08-01,gr,grocery_shopping,0
2021-08-08,gr,grocery_shopping,0
2021-08-15,gr,grocery_shopping,0
2021-08-22,gr,grocery_shopping,0
2021-08-29,gr,grocery_shopping,0
2021-09-05,gr,grocery_shopping,0.0047294887039239
2021-09-12,gr,grocery_shopping,9.074019024970274e-4
2021-09-19,gr,grocery_shopping,0
2021-09-26,gr,grocery_shopping,0
2021-10-03,gr,grocery_shopping,8.799048751486325e-4
2021-10-10,gr,grocery_shopping,0.002172265160523187
2021-10-17,gr,grocery_shopping,0
2021-10-24,gr,grocery_shopping,0
2021-10-31,gr,grocery_shopping,0
2021-11-07,gr,grocery_shopping,0
2021-11-14,gr,grocery_shopping,0
2021-11-21,gr,grocery_shopping,0
2021-11-28,gr,grocery_shopping,0.001072384066587396
2021-12-05,gr,grocery_shopping,0
2021-12-12,gr,grocery_shopping,0.0010173900118906063
2021-12-19,gr,grocery_shopping,0
2021-12-26,gr,grocery_shopping,0
2022-01-02,gr,grocery_shopping,0
2022-01-09,gr,grocery_shopping,0
2022-01-16,gr,grocery_shopping,0.001292360285374554
2022-01-23,gr,grocery_shopping,0
2022-01-30,gr,grocery_shopping,0
2022-02-06,gr,grocery_shopping,0
2022-02-13,gr,grocery_shopping,0
2022-02-20,gr,grocery_shopping,0
2022-02-27,gr,grocery_shopping,0
2022-03-06,gr,grocery_shopping,0
2022-03-13,gr,grocery_shopping,0
2022-03-20,gr,grocery_shopping,0
2022-03-27,gr,grocery_shopping,0
2022-04-03,gr,grocery_shopping,0.001072384066587396
2022-04-10,gr,grocery_shopping,0
2022-04-17,gr,grocery_shopping,0
2022-04-24,gr,grocery_shopping,0
2022-05-01,gr,grocery_shopping,0.001072384066587396
2022-05-08,gr,grocery_shopping,0.001182372175980975
2022-05-15,gr,grocery_shopping,0
2022-05-22,gr,grocery_shopping,8.799048751486325e-4
2022-05-29,gr,grocery_shopping,0
2022-06-05,gr,grocery_shopping,0
2022-06-12,gr,grocery_shopping,0
2022-06-19,gr,grocery_shopping,7.424197384066588e-4
2022-06-26,gr,grocery_shopping,0
2022-07-03,gr,grocery_shopping,0
2022-07-10,gr,grocery_shopping,0
2022-07-17,gr,grocery_shopping,7.424197384066588e-4
2022-07-24,gr,grocery_shopping,0
2022-07-31,gr,grocery_shopping,0
2022-08-07,gr,grocery_shopping,0
2022-08-14,gr,grocery_shopping,0
2022-08-21,gr,grocery_shopping,9.348989298454221e-4
2022-08-28,gr,grocery_shopping,0
2022-09-04,gr,grocery_shopping,0
2022-09-11,gr,grocery_shopping,0
2022-09-18,gr,grocery_shopping,0
2022-09-25,gr,grocery_shopping,0
2022-10-02,gr,grocery_shopping,0
2022-10-09,gr,grocery_shopping,0
2022-10-16,gr,grocery_shopping,0
2022-10-23,gr,grocery_shopping,0
2022-10-30,gr,grocery_shopping,7.424197384066588e-4
2022-11-06,gr,grocery_shopping,7.699167657550536e-4
2022-11-13,gr,grocery_shopping,0
2022-11-20,gr,grocery_shopping,9.898929845422117e-4
2022-11-27,gr,grocery_shopping,0.0017048156956004756
2022-12-04,gr,grocery_shopping,0
2022-12-11,gr,grocery_shopping,0
2022-12-18,gr,grocery_shopping,0
2022-12-25,gr,grocery_shopping,0
2023-01-01,gr,grocery_shopping,0
2023-01-08,gr,grocery_shopping,0
2023-01-15,gr,grocery_shopping,0
2023-01-22,gr,grocery_shopping,0
2023-01-29,gr,grocery_shopping,0
2023-02-05,gr,grocery_shopping,0
2023-02-12,gr,grocery_shopping,0
2023-02-19,gr,grocery_shopping,0
2023-02-26,gr,grocery_shopping,0
2023-03-05,gr,grocery_shopping,0
2023-03-12,gr,grocery_shopping,0
2023-03-19,gr,grocery_shopping,0
2023-03-26,gr,grocery_shopping,0.0011273781212841854
2023-04-02,gr,grocery_shopping,0
2023-04-09,gr,grocery_shopping,0
2023-04-16,gr,grocery_shopping,0
2023-04-23,gr,grocery_shopping,0
2023-04-30,gr,grocery_shopping,0
2023-05-07,gr,grocery_shopping,0
2023-05-14,gr,grocery_shopping,0.0012648632580261594
2023-05-21,gr,grocery_shopping,0
2023-05-28,gr,grocery_shopping,0
2018-06-10,gr,health_costs,0
2018-06-17,gr,health_costs,0
2018-06-24,gr,health_costs,0
2018-07-01,gr,health_costs,9.623959571938169e-4
2018-07-08,gr,health_costs,0
2018-07-15,gr,health_costs,0
2018-07-22,gr,health_costs,6.874256837098692e-4
2018-07-29,gr,health_costs,0.0015398335315101072
2018-08-05,gr,health_costs,0
2018-08-12,gr,health_costs,7.424197384066588e-4
2018-08-19,gr,health_costs,0.0010448870392390011
2018-08-26,gr,health_costs,0
2018-09-02,gr,health_costs,0
2018-09-09,gr,health_costs,0
2018-09-16,gr,health_costs,0
2018-09-23,gr,health_costs,0
2018-09-30,gr,health_costs,0
2018-10-07,gr,health_costs,0
2018-10-14,gr,health_costs,0
2018-10-21,gr,health_costs,9.898929845422117e-4
2018-10-28,gr,health_costs,0
2018-11-04,gr,health_costs,0
2018-11-11,gr,health_costs,0
2018-11-18,gr,health_costs,0.001072384066587396
2018-11-25,gr,health_costs,0
2018-12-02,gr,health_costs,0
2018-12-09,gr,health_costs,0
2018-12-16,gr,health_costs,0
2018-12-23,gr,health_costs,0
2018-12-30,gr,health_costs,0
2019-01-06,gr,health_costs,9.623959571938169e-4
2019-01-13,gr,health_costs,0
2019-01-20,gr,health_costs,0
2019-01-27,gr,health_costs,0
2019-02-03,gr,health_costs,0
2019-02-10,gr,health_costs,0
2019-02-17,gr,health_costs,0
2019-02-24,gr,health_costs,0
2019-03-03,gr,health_costs,0.003409631391200951
2019-03-10,gr,health_costs,0
2019-03-17,gr,health_costs,0
2019-03-24,gr,health_costs,0
2019-03-31,gr,health_costs,8.799048751486325e-4
2019-04-07,gr,health_costs,0
2019-04-14,gr,health_costs,0
2019-04-21,gr,health_costs,0
2019-04-28,gr,health_costs,0.0011273781212841854
2019-05-05,gr,health_costs,0
2019-05-12,gr,health_costs,0
2019-05-19,gr,health_costs,0
2019-05-26,gr,health_costs,0
2019-06-02,gr,health_costs,0
2019-06-09,gr,health_costs,0
2019-06-16,gr,health_costs,0
2019-06-23,gr,health_costs,0
2019-06-30,gr,health_costs,0
2019-07-07,gr,health_costs,0
2019-07-14,gr,health_costs,0
2019-07-21,gr,health_costs,7.14922711058264e-4
2019-07-28,gr,health_costs,0
2019-08-04,gr,health_costs,0
2019-08-11,gr,health_costs,0
2019-08-18,gr,health_costs,0
2019-08-25,gr,health_costs,0.0014848394768133175
2019-09-01,gr,health_costs,0
2019-09-08,gr,health_costs,0
2019-09-15,gr,health_costs,6.049346016646849e-4
2019-09-22,gr,health_costs,0
2019-09-29,gr,health_costs,0.0054994054696789535
2019-10-06,gr,health_costs,0
2019-10-13,gr,health_costs,0
2019-10-20,gr,health_costs,0
2019-10-27,gr,health_costs,0
2019-11-03,gr,health_costs,0
2019-11-10,gr,health_costs,0
2019-11-17,gr,health_costs,0.001429845422116528
2019-11-24,gr,health_costs,0
2019-12-01,gr,health_costs,0
2019-12-08,gr,health_costs,0
2019-12-15,gr,health_costs,0
2019-12-22,gr,health_costs,6.049346016646849e-4
2019-12-29,gr,health_costs,0
2020-01-05,gr,health_costs,0
2020-01-12,gr,health_costs,0
2020-01-19,gr,health_costs,0
2020-01-26,gr,health_costs,0
2020-02-02,gr,health_costs,0
2020-02-09,gr,health_costs,0
2020-02-16,gr,health_costs,0
2020-02-23,gr,health_costs,0.0013198573127229487
2020-03-01,gr,health_costs,0
2020-03-08,gr,health_costs,0
2020-03-15,gr,health_costs,0
2020-03-22,gr,health_costs,0
2020-03-29,gr,health_costs,0
2020-04-05,gr,health_costs,0.001182372175980975
2020-04-12,gr,health_costs,0
2020-04-19,gr,health_costs,0
2020-04-26,gr,health_costs,0
2020-05-03,gr,health_costs,0
2020-05-10,gr,health_costs,0
2020-05-17,gr,health_costs,0
2020-05-24,gr,health_costs,0
2020-05-31,gr,health_costs,0
2020-06-07,gr,health_costs,0
2020-06-14,gr,health_costs,0
2020-06-21,gr,health_costs,0
2020-06-28,gr,health_costs,0
2020-07-05,gr,health_costs,0
2020-07-12,gr,health_costs,0.0010998810939357908
2020-07-19,gr,health_costs,0
2020-07-26,gr,health_costs,0
2020-08-02,gr,health_costs,8.24910820451843e-4
2020-08-09,gr,health_costs,0
2020-08-16,gr,health_costs,9.348989298454221e-4
2020-08-23,gr,health_costs,0
2020-08-30,gr,health_costs,0.001072384066587396
2020-09-06,gr,health_costs,0
2020-09-13,gr,health_costs,0
2020-09-20,gr,health_costs,0.0014023483947681332
2020-09-27,gr,health_costs,0
2020-10-04,gr,health_costs,0.0010173900118906063
2020-10-11,gr,health_costs,0
2020-10-18,gr,health_costs,0
2020-10-25,gr,health_costs,0
2020-11-01,gr,health_costs,0
2020-11-08,gr,health_costs,0
2020-11-15,gr,health_costs,0
2020-11-22,gr,health_costs,0
2020-11-29,gr,health_costs,0
2020-12-06,gr,health_costs,0
2020-12-13,gr,health_costs,0
2020-12-20,gr,health_costs,0
2020-12-27,gr,health_costs,0
2021-01-03,gr,health_costs,0
2021-01-10,gr,health_costs,0
2021-01-17,gr,health_costs,0
2021-01-24,gr,health_costs,0
2021-01-31,gr,health_costs,0
2021-02-07,gr,health_costs,0
2021-02-14,gr,health_costs,0
2021-02-21,gr,health_costs,0
2021-02-28,gr,health_costs,0
2021-03-07,gr,health_costs,0
2021-03-14,gr,health_costs,0
2021-03-21,gr,health_costs,0
2021-03-28,gr,health_costs,0
2021-04-04,gr,health_costs,0
2021-04-11,gr,health_costs,9.348989298454221e-4
2021-04-18,gr,health_costs,9.898929845422117e-4
2021-04-25,gr,health_costs,0
2021-05-02,gr,health_costs,0
2021-05-09,gr,health_costs,0
2021-05-16,gr,health_costs,0.0015123365041617124
2021-05-23,gr,health_costs,0
2021-05-30,gr,health_costs,0
2021-06-06,gr,health_costs,0
2021-06-13,gr,health_costs,0
2021-06-20,gr,health_costs,0
2021-06-27,gr,health_costs,0
2021-07-04,gr,health_costs,0.0013473543400713435
2021-07-11,gr,health_costs,0
2021-07-18,gr,health_costs,0
2021-07-25,gr,health_costs,0.0016223246135552913
2021-08-01,gr,health_costs,0
2021-08-08,gr,health_costs,0
2021-08-15,gr,health_costs,0
2021-08-22,gr,health_costs,9.623959571938169e-4
2021-08-29,gr,health_costs,0
2021-09-05,gr,health_costs,0
2021-09-12,gr,health_costs,0
2021-09-19,gr,health_costs,0
2021-09-26,gr,health_costs,0
2021-10-03,gr,health_costs,0
2021-10-10,gr,health_costs,0
2021-10-17,gr,health_costs,0
2021-10-24,gr,health_costs,0
2021-10-31,gr,health_costs,8.799048751486325e-4
2021-11-07,gr,health_costs,0
2021-11-14,gr,health_costs,0
2021-11-21,gr,health_costs,0
2021-11-28,gr,health_costs,0
2021-12-05,gr,health_costs,0
2021-12-12,gr,health_costs,0
2021-12-19,gr,health_costs,0
2021-12-26,gr,health_costs,0
2022-01-02,gr,health_costs,0
2022-01-09,gr,health_costs,0
2022-01-16,gr,health_costs,0
2022-01-23,gr,health_costs,0
2022-01-30,gr,health_costs,6.874256837098692e-4
2022-02-06,gr,health_costs,0
2022-02-13,gr,health_costs,0
2022-02-20,gr,health_costs,0
2022-02-27,gr,health_costs,9.898929845422117e-4
2022-03-06,gr,health_costs,0
2022-03-13,gr,health_costs,0
2022-03-20,gr,health_costs,0
2022-03-27,gr,health_costs,0
2022-04-03,gr,health_costs,9.074019024970274e-4
2022-04-10,gr,health_costs,0
2022-04-17,gr,health_costs,0
2022-04-24,gr,health_costs,0
2022-05-01,gr,health_costs,0.0012373662306777646
2022-05-08,gr,health_costs,7.699167657550536e-4
2022-05-15,gr,health_costs,0
2022-05-22,gr,health_costs,0
2022-05-29,gr,health_costs,0
2022-06-05,gr,health_costs,0
2022-06-12,gr,health_costs,0
2022-06-19,gr,health_costs,0
2022-06-26,gr,health_costs,0
2022-07-03,gr,health_costs,7.974137931034482e-4
2022-07-10,gr,health_costs,6.324316290130797e-4
2022-07-17,gr,health_costs,9.623959571938169e-4
2022-07-24,gr,health_costs,0
2022-07-31,gr,health_costs,0
2022-08-07,gr,health_costs,0
2022-08-14,gr,health_costs,0
2022-08-21,gr,health_costs,0.0015398335315101072
2022-08-28,gr,health_costs,7.14922711058264e-4
2022-09-04,gr,health_costs,0.0012373662306777646
2022-09-11,gr,health_costs,0
2022-09-18,gr,health_costs,0
2022-09-25,gr,health_costs,0
2022-10-02,gr,health_costs,0
2022-10-09,gr,health_costs,7.424197384066588e-4
2022-10-16,gr,health_costs,0
2022-10-23,gr,health_costs,0
2022-10-30,gr,health_costs,0.003464625445897741
2022-11-06,gr,health_costs,0
2022-11-13,gr,health_costs,0
2022-11-20,gr,health_costs,0
2022-11-27,gr,health_costs,0
2022-12-04,gr,health_costs,7.699167657550536e-4
2022-12-11,gr,health_costs,0
2022-12-18,gr,health_costs,0
2022-12-25,gr,health_costs,0
2023-01-01,gr,health_costs,0
2023-01-08,gr,health_costs,0
2023-01-15,gr,health_costs,0
2023-01-22,gr,health_costs,0
2023-01-29,gr,health_costs,0
2023-02-05,gr,health_costs,0
2023-02-12,gr,health_costs,0
2023-02-19,gr,health_costs,0
2023-02-26,gr,health_costs,9.623959571938169e-4
2023-03-05,gr,health_costs,0
2023-03-12,gr,health_costs,0.0011273781212841854
2023-03-19,gr,health_costs,0
2023-03-26,gr,health_costs,0
2023-04-02,gr,health_costs,0
2023-04-09,gr,health_costs,0
2023-04-16,gr,health_costs,0
2023-04-23,gr,health_costs,0.0013198573127229487
2023-04-30,gr,health_costs,0
2023-05-07,gr,health_costs,6.324316290130797e-4
2023-05-14,gr,health_costs,0
2023-05-21,gr,health_costs,0
2023-05-28,gr,health_costs,0
2018-06-10,gr,real_estate,0
2018-06-17,gr,real_estate,0.006049346016646848
2018-06-24,gr,real_estate,0.006049346016646848
2018-07-01,gr,real_estate,0.005059453032104637
2018-07-08,gr,real_estate,0
2018-07-15,gr,real_estate,0.002346413000396354
2018-07-22,gr,real_estate,0.0024197384066587395
2018-07-29,gr,real_estate,0.016681529924692826
2018-08-05,gr,real_estate,0.005279429250891795
2018-08-12,gr,real_estate,0.006929250891795482
2018-08-19,gr,real_estate,0.006269322235434006
2018-08-26,gr,real_estate,0.0031529924692826
2018-09-02,gr,real_estate,0
2018-09-09,gr,real_estate,0.006269322235434006
2018-09-16,gr,real_estate,0.0020531113753468094
2018-09-23,gr,real_estate,9.165675782798256e-4
2018-09-30,gr,real_estate,0.0024930638129211256
2018-10-07,gr,real_estate,0.0024930638129211256
2018-10-14,gr,real_estate,0
2018-10-21,gr,real_estate,0
2018-10-28,gr,real_estate,8.065794688862465e-4
2018-11-04,gr,real_estate,0
2018-11-11,gr,real_estate,0
2018-11-18,gr,real_estate,0.0024930638129211256
2018-11-25,gr,real_estate,0
2018-12-02,gr,real_estate,6.232659532302814e-4
2018-12-09,gr,real_estate,0
2018-12-16,gr,real_estate,7.332540626238604e-4
2018-12-23,gr,real_estate,5.499405469678953e-4
2018-12-30,gr,real_estate,0.006049346016646848
2019-01-06,gr,real_estate,0.0029330162504954418
2019-01-13,gr,real_estate,0.0029330162504954418
2019-01-20,gr,real_estate,5.499405469678953e-4
2019-01-27,gr,real_estate,0.002859690844233056
2019-02-03,gr,real_estate,0.002126436781609195
2019-02-10,gr,real_estate,4.3995243757431626e-4
2019-02-17,gr,real_estate,0.00582936979785969
2019-02-24,gr,real_estate,0.002566389219183512
2019-03-03,gr,real_estate,0.00582936979785969
2019-03-10,gr,real_estate,9.532302814110186e-4
2019-03-17,gr,real_estate,9.898929845422117e-4
2019-03-24,gr,real_estate,0.0022730875941339673
2019-03-31,gr,real_estate,0.00703923900118906
2019-04-07,gr,real_estate,6.232659532302814e-4
2019-04-14,gr,real_estate,6.965913594926675e-4
2019-04-21,gr,real_estate,9.898929845422117e-4
2019-04-28,gr,real_estate,7.332540626238604e-4
2019-05-05,gr,real_estate,0.002126436781609195
2019-05-12,gr,real_estate,0.0020531113753468094
2019-05-19,gr,real_estate,6.599286563614743e-4
2019-05-26,gr,real_estate,0.0026397146254458974
2019-06-02,gr,real_estate,0.002126436781609195
2019-06-09,gr,real_estate,8.065794688862465e-4
2019-06-16,gr,real_estate,6.599286563614743e-4
2019-06-23,gr,real_estate,8.065794688862465e-4
2019-06-30,gr,real_estate,6.232659532302814e-4
2019-07-07,gr,real_estate,0.002859690844233056
2019-07-14,gr,real_estate,0.0030063416567578283
2019-07-21,gr,real_estate,0.0030063416567578283
2019-07-28,gr,real_estate,0.003226317875544986
2019-08-04,gr,real_estate,0
2019-08-11,gr,real_estate,0
2019-08-18,gr,real_estate,6.232659532302814e-4
2019-08-25,gr,real_estate,0.002346413000396354
2019-09-01,gr,real_estate,0.0020531113753468094
2019-09-08,gr,real_estate,0.0030063416567578283
2019-09-15,gr,real_estate,0
2019-09-22,gr,real_estate,9.532302814110186e-4
2019-09-29,gr,real_estate,8.799048751486325e-4
2019-10-06,gr,real_estate,0.0026397146254458974
2019-10-13,gr,real_estate,0.0026397146254458974
2019-10-20,gr,real_estate,0.0031529924692826
2019-10-27,gr,real_estate,0
2019-11-03,gr,real_estate,5.866032500990885e-4
2019-11-10,gr,real_estate,4.3995243757431626e-4
2019-11-17,gr,real_estate,9.898929845422117e-4
2019-11-24,gr,real_estate,4.0328973444312327e-4
2019-12-01,gr,real_estate,0.0024197384066587395
2019-12-08,gr,real_estate,8.065794688862465e-4
2019-12-15,gr,real_estate,0.0024197384066587395
2019-12-22,gr,real_estate,0.002126436781609195
2019-12-29,gr,real_estate,0.0029330162504954418
2020-01-05,gr,real_estate,0.005169441141498216
2020-01-12,gr,real_estate,0.0026397146254458974
2020-01-19,gr,real_estate,8.799048751486325e-4
2020-01-26,gr,real_estate,0.0024197384066587395
2020-02-02,gr,real_estate,0.002346413000396354
2020-02-09,gr,real_estate,0
2020-02-16,gr,real_estate,0.0026397146254458974
2020-02-23,gr,real_estate,0.0024930638129211256
2020-03-01,gr,real_estate,6.599286563614743e-4
2020-03-08,gr,real_estate,0.006159334126040427
2020-03-15,gr,real_estate,5.866032500990885e-4
2020-03-22,gr,real_estate,8.065794688862465e-4
2020-03-29,gr,real_estate,0.0030063416567578283
2020-04-05,gr,real_estate,0.002566389219183512
2020-04-12,gr,real_estate,5.499405469678953e-4
2020-04-19,gr,real_estate,0.00278636543797067
2020-04-26,gr,real_estate,0.0029330162504954418
2020-05-03,gr,real_estate,0.002126436781609195
2020-05-10,gr,real_estate,0.005059453032104637
2020-05-17,gr,real_estate,0.00582936979785969
2020-05-24,gr,real_estate,0.002199762187871581
2020-05-31,gr,real_estate,0.0031529924692826
2020-06-07,gr,real_estate,0.002346413000396354
2020-06-14,gr,real_estate,0.005609393579072533
2020-06-21,gr,real_estate,0.0024930638129211256
2020-06-28,gr,real_estate,0.005389417360285374
2020-07-05,gr,real_estate,8.799048751486325e-4
2020-07-12,gr,real_estate,0.00582936979785969
2020-07-19,gr,real_estate,0.01187871581450654
2020-07-26,gr,real_estate,0.00582936979785969
2020-08-02,gr,real_estate,0.005279429250891795
2020-08-09,gr,real_estate,0.002566389219183512
2020-08-16,gr,real_estate,0.0030796670630202135
2020-08-23,gr,real_estate,0.005939357907253269
2020-08-30,gr,real_estate,0.0024197384066587395
2020-09-06,gr,real_estate,0.005719381688466112
2020-09-13,gr,real_estate,0.0024930638129211256
2020-09-20,gr,real_estate,7.699167657550534e-4
2020-09-27,gr,real_estate,0
2020-10-04,gr,real_estate,0.0024930638129211256
2020-10-11,gr,real_estate,6.965913594926675e-4
2020-10-18,gr,real_estate,5.132778438367024e-4
2020-10-25,gr,real_estate,0.002199762187871581
2020-11-01,gr,real_estate,0.003299643281807372
2020-11-08,gr,real_estate,0.002713040031708284
2020-11-15,gr,real_estate,0.018331351565596513
2020-11-22,gr,real_estate,0.005939357907253269
2020-11-29,gr,real_estate,8.065794688862465e-4
2020-12-06,gr,real_estate,0.002199762187871581
2020-12-13,gr,real_estate,0
2020-12-20,gr,real_estate,6.232659532302814e-4
2020-12-27,gr,real_estate,0.0026397146254458974
2021-01-03,gr,real_estate,0.0031529924692826
2021-01-10,gr,real_estate,0.017964724534284583
2021-01-17,gr,real_estate,0.002566389219183512
2021-01-24,gr,real_estate,0.005279429250891795
2021-01-31,gr,real_estate,7.332540626238604e-4
2021-02-07,gr,real_estate,0.005059453032104637
2021-02-14,gr,real_estate,0.0031529924692826
2021-02-21,gr,real_estate,0.002859690844233056
2021-02-28,gr,real_estate,0.006929250891795482
2021-03-07,gr,real_estate,0.005279429250891795
2021-03-14,gr,real_estate,0.005169441141498216
2021-03-21,gr,real_estate,0.00278636543797067
2021-03-28,gr,real_estate,0.0024930638129211256
2021-04-04,gr,real_estate,0.003299643281807372
2021-04-11,gr,real_estate,0.0030063416567578283
2021-04-18,gr,real_estate,0.005059453032104637
2021-04-25,gr,real_estate,0.006489298454221165
2021-05-02,gr,real_estate,0.0030796670630202135
2021-05-09,gr,real_estate,0.011292112564407451
2021-05-16,gr,real_estate,0.005169441141498216
2021-05-23,gr,real_estate,0.006159334126040427
2021-05-30,gr,real_estate,3.2996432818073717e-4
2021-06-06,gr,real_estate,0.0029330162504954418
2021-06-13,gr,real_estate,0.006269322235434006
2021-06-20,gr,real_estate,0.002346413000396354
2021-06-27,gr,real_estate,0.002126436781609195
